order_id,customer_id,order_date,order_time,day_of_week,week_number,month,season,dish_name,dish_category,quantity_ordered,price_per_item,total_price,payment_method,dine_in_or_takeaway,preparation_time_minutes,table_number,promotion_applied,weather_condition,special_event_or_holiday,customer_rating,ingredient_name,ingredient_quantity_used_kg,current_stock_available_kg,stock_reorder_level_kg,stock_status,estimated_food_waste_kg,order_status,restaurant_branch,peak_hour_flag,delivery_time_minutes,repeat_customer_flag,orders_this_week,total_qty_this_week,rush_day_for_dish,branch_rush_day
ORD-10768,CUST-1225,2024-04-26,19:36,Friday,17,4,Spring,Double Cheeseburger,Burgers,1,11.49,11.49,Debit Card,Takeaway,11,,No,Rainy,None,5.0,Onions,0.03,34.36,22.21,Adequate,0.0108,Completed,Suburbs,1,43.0,Yes,2,2,Sunday,Sunday
ORD-10111,CUST-1450,2024-04-26,20:07,Friday,17,4,Spring,Margherita Pizza,Pizza,3,11.04,33.12,Cash,Dine-In,19,11,Yes,Sunny,None,4.0,Pizza Dough,0.8108,38.79,17.63,Adequate,0.0786,Pending,Airport,1,,No,2,5,Saturday,Saturday
ORD-10111,CUST-1450,2024-04-26,20:07,Friday,17,4,Spring,Margherita Pizza,Pizza,3,11.04,33.12,Cash,Dine-In,20,11,Yes,Sunny,None,4.0,Tomato Sauce,0.3034,79.64,19.62,Adequate,0.0233,Pending,Airport,1,,No,2,5,Saturday,Saturday
ORD-10111,CUST-1450,2024-04-26,20:07,Friday,17,4,Spring,Margherita Pizza,Pizza,3,11.04,33.12,Digital Wallet,Dine-In,20,11,Yes,Sunny,None,4.0,Mozzarella Cheese,0.4626,33.41,31.92,Adequate,0.0343,Pending,Airport,1,,No,2,5,Saturday,Saturday
ORD-10111,CUST-1450,2024-04-26,20:07,Friday,17,4,Spring,Margherita Pizza,Pizza,3,11.04,33.12,Credit Card,Dine-In,15,11,Yes,Sunny,None,4.0,Fresh Basil,0.0593,67.38,18.28,Adequate,0.0579,Pending,Airport,1,,No,2,5,Saturday,Saturday
ORD-10111,CUST-1450,2024-04-26,20:07,Friday,17,4,Spring,Margherita Pizza,Pizza,3,11.04,33.12,Credit Card,Dine-In,18,11,Yes,Sunny,None,4.0,Olive Oil,0.0628,112.54,34.0,Adequate,0.0946,Pending,Airport,1,,No,2,5,Saturday,Saturday
ORD-10066,CUST-1485,2024-04-27,13:37,Saturday,17,4,Spring,Classic Burger,Burgers,3,8.99,26.97,Cash,Dine-In,9,19,No,Sunny,None,5.0,Beef Patty,0.5423,37.56,15.76,Adequate,0.0782,Completed,Suburbs,1,,No,1,3,Monday,Sunday
ORD-10066,CUST-1485,2024-04-27,13:37,Saturday,17,4,Spring,Classic Burger,Burgers,3,8.99,26.97,Online,Dine-In,9,19,No,Sunny,None,5.0,Burger Bun,0.2285,67.8,21.63,Adequate,0.0997,Completed,Suburbs,1,,No,1,3,Monday,Sunday
ORD-10066,CUST-1485,2024-04-27,13:37,Saturday,17,4,Spring,Classic Burger,Burgers,3,8.99,26.97,Debit Card,Dine-In,8,19,No,Sunny,None,5.0,Lettuce,0.0886,37.75,31.05,Adequate,0.0173,Completed,Suburbs,1,,No,1,3,Monday,Sunday
ORD-10066,CUST-1485,2024-04-27,13:37,Saturday,17,4,Spring,Classic Burger,Burgers,3,8.99,26.97,Online,Dine-In,14,19,No,Sunny,None,5.0,Tomato,0.1513,111.72,30.49,Adequate,0.0533,Completed,Suburbs,1,,No,1,3,Monday,Sunday
ORD-10066,CUST-1485,2024-04-27,13:37,Saturday,17,4,Spring,Classic Burger,Burgers,3,8.99,26.97,Online,Dine-In,8,19,No,Sunny,None,5.0,Cheddar Cheese,0.1149,90.45,28.24,Adequate,0.0503,Completed,Suburbs,1,,No,1,3,Monday,Sunday
ORD-10066,CUST-1485,2024-04-27,13:37,Saturday,17,4,Spring,Classic Burger,Burgers,3,8.99,26.97,Digital Wallet,Dine-In,14,19,No,Sunny,None,5.0,Ketchup,0.0589,117.59,29.65,Adequate,0.0821,Completed,Suburbs,1,,No,1,3,Monday,Sunday
ORD-10150,CUST-1212,2024-04-27,18:16,Saturday,17,4,Spring,Margherita Pizza,Pizza,2,12.99,25.98,Online,Dine-In,18,3,No,Rainy,None,4.0,Pizza Dough,0.5446,114.81,33.46,Adequate,0.0735,Completed,City Center,1,,No,2,5,Saturday,Saturday
ORD-10150,CUST-1212,2024-04-27,18:16,Saturday,17,4,Spring,Margherita Pizza,Pizza,2,12.99,25.98,Credit Card,Dine-In,15,3,No,Rainy,None,4.0,Tomato Sauce,0.2095,39.83,29.03,Adequate,0.0381,Completed,City Center,1,,No,2,5,Saturday,Saturday
ORD-10150,CUST-1212,2024-04-27,18:16,Saturday,17,4,Spring,Margherita Pizza,Pizza,2,12.99,25.98,Debit Card,Dine-In,17,3,No,Rainy,None,4.0,Mozzarella Cheese,0.2979,46.02,16.78,Adequate,0.0763,Completed,City Center,1,,No,2,5,Saturday,Saturday
ORD-10150,CUST-1212,2024-04-27,18:16,Saturday,17,4,Spring,Margherita Pizza,Pizza,2,12.99,25.98,Digital Wallet,Dine-In,22,3,No,Rainy,None,4.0,Fresh Basil,0.0385,91.86,23.7,Adequate,0.0183,Completed,City Center,1,,No,2,5,Saturday,Saturday
ORD-10150,CUST-1212,2024-04-27,18:16,Saturday,17,4,Spring,Margherita Pizza,Pizza,2,12.99,25.98,Debit Card,Dine-In,19,3,No,Rainy,None,4.0,Olive Oil,0.0409,39.05,32.24,Adequate,0.0623,Completed,City Center,1,,No,2,5,Saturday,Saturday
ORD-10822,CUST-1077,2024-04-27,18:34,Saturday,17,4,Spring,Falafel Wrap,Wraps,2,8.49,16.98,Cash,Takeaway,7,,No,Cloudy,None,2.0,Chickpeas,0.2837,71.15,25.54,Adequate,0.0368,Completed,Downtown,1,44.0,No,1,2,Monday,Saturday
ORD-10822,CUST-1077,2024-04-27,18:34,Saturday,17,4,Spring,Falafel Wrap,Wraps,2,8.49,16.98,Cash,Takeaway,8,,No,Cloudy,None,2.0,Pita Bread,0.1887,61.46,15.88,Adequate,0.0706,Completed,Downtown,1,44.0,No,1,2,Monday,Saturday
ORD-10822,CUST-1077,2024-04-27,18:34,Saturday,17,4,Spring,Falafel Wrap,Wraps,2,8.49,16.98,Cash,Takeaway,10,,No,Cloudy,None,2.0,Tahini Sauce,0.0831,49.62,26.82,Adequate,0.0283,Completed,Downtown,1,44.0,No,1,2,Monday,Saturday
ORD-10822,CUST-1077,2024-04-27,18:34,Saturday,17,4,Spring,Falafel Wrap,Wraps,2,8.49,16.98,Online,Takeaway,7,,No,Cloudy,None,2.0,Lettuce,0.061,39.93,31.59,Adequate,0.0736,Completed,Downtown,1,44.0,No,1,2,Monday,Saturday
ORD-10822,CUST-1077,2024-04-27,18:34,Saturday,17,4,Spring,Falafel Wrap,Wraps,2,8.49,16.98,Debit Card,Takeaway,9,,No,Cloudy,None,2.0,Tomato,0.0818,109.12,17.68,Adequate,0.0151,Completed,Downtown,1,44.0,No,1,2,Monday,Saturday
ORD-10822,CUST-1077,2024-04-27,18:34,Saturday,17,4,Spring,Falafel Wrap,Wraps,2,8.49,16.98,Online,Takeaway,9,,No,Cloudy,None,2.0,Onions,0.0381,58.89,24.83,Adequate,0.0324,Completed,Downtown,1,44.0,No,1,2,Monday,Saturday
ORD-10822,CUST-1077,2024-04-27,18:34,Saturday,17,4,Spring,Falafel Wrap,Wraps,2,8.49,16.98,Credit Card,Takeaway,7,,No,Cloudy,None,2.0,Parsley,0.0199,112.99,31.97,Adequate,0.0401,Completed,Downtown,1,44.0,No,1,2,Monday,Saturday
ORD-10264,CUST-1334,2024-04-28,14:10,Sunday,17,4,Spring,Iced Coffee,Beverages,2,3.82,7.64,Debit Card,Takeaway,3,,Yes,Cloudy,None,5.0,Coffee Beans,0.0376,67.2,32.12,Adequate,0.0201,Completed,Mall Branch,1,50.0,No,1,2,Sunday,Sunday
ORD-10264,CUST-1334,2024-04-28,14:10,Sunday,17,4,Spring,Iced Coffee,Beverages,2,3.82,7.64,Digital Wallet,Takeaway,3,,Yes,Cloudy,None,5.0,Milk,0.295,55.39,29.9,Adequate,0.0398,Completed,Mall Branch,1,50.0,No,1,2,Sunday,Sunday
ORD-10264,CUST-1334,2024-04-28,14:10,Sunday,17,4,Spring,Iced Coffee,Beverages,2,3.82,7.64,Digital Wallet,Takeaway,2,,Yes,Cloudy,None,5.0,Ice,0.1979,61.71,30.24,Adequate,0.0778,Completed,Mall Branch,1,50.0,No,1,2,Sunday,Sunday
ORD-10264,CUST-1334,2024-04-28,14:10,Sunday,17,4,Spring,Iced Coffee,Beverages,2,3.82,7.64,Debit Card,Takeaway,2,,Yes,Cloudy,None,5.0,Sugar Syrup,0.0394,100.54,34.5,Adequate,0.0673,Completed,Mall Branch,1,50.0,No,1,2,Sunday,Sunday
ORD-10301,CUST-1104,2024-04-29,10:18,Monday,18,4,Spring,Chicken Biryani,Rice Dishes,2,13.99,27.98,Online,Takeaway,22,,No,Cloudy,None,,Basmati Rice,0.6146,107.42,19.0,Adequate,0.0683,Completed,Downtown,0,45.0,Yes,1,2,Friday,Saturday
ORD-10301,CUST-1104,2024-04-29,10:18,Monday,18,4,Spring,Chicken Biryani,Rice Dishes,2,13.99,27.98,Debit Card,Takeaway,25,,No,Cloudy,None,,Chicken Breast,0.5087,108.67,31.36,Adequate,0.0138,Completed,Downtown,0,45.0,Yes,1,2,Friday,Saturday
ORD-10301,CUST-1104,2024-04-29,10:18,Monday,18,4,Spring,Chicken Biryani,Rice Dishes,2,13.99,27.98,Debit Card,Takeaway,21,,No,Cloudy,None,,Biryani Spices,0.0405,76.68,32.69,Adequate,0.0458,Completed,Downtown,0,45.0,Yes,1,2,Friday,Saturday
ORD-10301,CUST-1104,2024-04-29,10:18,Monday,18,4,Spring,Chicken Biryani,Rice Dishes,2,13.99,27.98,Debit Card,Takeaway,21,,No,Cloudy,None,,Onions,0.157,41.64,18.62,Adequate,0.045,Completed,Downtown,0,45.0,Yes,1,2,Friday,Saturday
ORD-10301,CUST-1104,2024-04-29,10:18,Monday,18,4,Spring,Chicken Biryani,Rice Dishes,2,13.99,27.98,Digital Wallet,Takeaway,27,,No,Cloudy,None,,Yogurt,0.1226,92.0,24.16,Adequate,0.0628,Completed,Downtown,0,45.0,Yes,1,2,Friday,Saturday
ORD-10301,CUST-1104,2024-04-29,10:18,Monday,18,4,Spring,Chicken Biryani,Rice Dishes,2,13.99,27.98,Credit Card,Takeaway,19,,No,Cloudy,None,,Saffron,0.0021,68.02,26.93,Adequate,0.0531,Completed,Downtown,0,45.0,Yes,1,2,Friday,Saturday
ORD-10301,CUST-1104,2024-04-29,10:18,Monday,18,4,Spring,Chicken Biryani,Rice Dishes,2,13.99,27.98,Cash,Takeaway,22,,No,Cloudy,None,,Mint Leaves,0.0208,105.27,27.39,Adequate,0.0751,Completed,Downtown,0,45.0,Yes,1,2,Friday,Saturday
ORD-10904,CUST-1498,2024-04-29,12:18,Monday,18,4,Spring,Double Cheeseburger,Burgers,1,11.49,11.49,Debit Card,Takeaway,16,,No,Cloudy,None,5.0,Beef Patty,0.3705,21.88,25.78,Low Stock,0.0065,Pending,Suburbs,1,59.0,Yes,2,2,Sunday,Sunday
ORD-10904,CUST-1498,2024-04-29,12:18,Monday,18,4,Spring,Double Cheeseburger,Burgers,1,11.49,11.49,Online,Takeaway,15,,No,Cloudy,None,5.0,Burger Bun,0.0786,32.39,23.77,Adequate,0.0195,Pending,Suburbs,1,59.0,Yes,2,2,Sunday,Sunday
ORD-10904,CUST-1498,2024-04-29,12:18,Monday,18,4,Spring,Double Cheeseburger,Burgers,1,11.49,11.49,Online,Takeaway,13,,No,Cloudy,None,5.0,Cheddar Cheese,0.0822,37.68,25.2,Adequate,0.0065,Pending,Suburbs,1,59.0,Yes,2,2,Sunday,Sunday
ORD-10904,CUST-1498,2024-04-29,12:18,Monday,18,4,Spring,Double Cheeseburger,Burgers,1,11.49,11.49,Online,Takeaway,10,,No,Cloudy,None,5.0,Pickles,0.0193,26.28,29.51,Low Stock,0.0153,Pending,Suburbs,1,59.0,Yes,2,2,Sunday,Sunday
ORD-10904,CUST-1498,2024-04-29,12:18,Monday,18,4,Spring,Double Cheeseburger,Burgers,1,11.49,11.49,Digital Wallet,Takeaway,15,,No,Cloudy,None,5.0,Mustard,0.0104,112.69,23.91,Adequate,0.0239,Pending,Suburbs,1,59.0,Yes,2,2,Sunday,Sunday
ORD-10904,CUST-1498,2024-04-29,12:18,Monday,18,4,Spring,Double Cheeseburger,Burgers,1,11.49,11.49,Cash,Takeaway,12,,No,Cloudy,None,5.0,Onions,0.0298,21.06,23.58,Low Stock,0.0127,Pending,Suburbs,1,59.0,Yes,2,2,Sunday,Sunday
ORD-10235,CUST-1082,2024-04-29,13:26,Monday,18,4,Spring,Lemonade,Beverages,1,3.49,3.49,Online,Dine-In,3,1,No,Sunny,None,3.0,Lemons,0.0857,80.9,31.16,Adequate,0.0379,Completed,City Center,1,,Yes,1,1,Sunday,Saturday
ORD-10235,CUST-1082,2024-04-29,13:26,Monday,18,4,Spring,Lemonade,Beverages,1,3.49,3.49,Credit Card,Dine-In,3,1,No,Sunny,None,3.0,Sugar,0.0296,78.27,28.14,Adequate,0.0317,Completed,City Center,1,,Yes,1,1,Sunday,Saturday
ORD-10235,CUST-1082,2024-04-29,13:26,Monday,18,4,Spring,Lemonade,Beverages,1,3.49,3.49,Credit Card,Dine-In,3,1,No,Sunny,None,3.0,Water,0.2537,115.52,34.17,Adequate,0.0239,Completed,City Center,1,,Yes,1,1,Sunday,Saturday
ORD-10235,CUST-1082,2024-04-29,13:26,Monday,18,4,Spring,Lemonade,Beverages,1,3.49,3.49,Online,Dine-In,3,1,No,Sunny,None,3.0,Mint Leaves,0.0048,107.85,30.96,Adequate,0.0281,Completed,City Center,1,,Yes,1,1,Sunday,Saturday
ORD-10143,CUST-1150,2024-04-29,17:48,Monday,18,4,Spring,Classic Burger,Burgers,3,8.99,26.97,Cash,Takeaway,11,,No,Rainy,None,4.0,Beef Patty,0.5567,74.05,15.35,Adequate,0.1074,Completed,Airport,0,32.0,No,3,7,Monday,Saturday
ORD-10143,CUST-1150,2024-04-29,17:48,Monday,18,4,Spring,Classic Burger,Burgers,3,8.99,26.97,Digital Wallet,Takeaway,11,,No,Rainy,None,4.0,Burger Bun,0.2309,65.01,32.06,Adequate,0.0188,Completed,Airport,0,32.0,No,3,7,Monday,Saturday
ORD-10143,CUST-1150,2024-04-29,17:48,Monday,18,4,Spring,Classic Burger,Burgers,3,8.99,26.97,Credit Card,Takeaway,11,,No,Rainy,None,4.0,Lettuce,0.0871,85.94,30.59,Adequate,0.0602,Completed,Airport,0,32.0,No,3,7,Monday,Saturday
ORD-10143,CUST-1150,2024-04-29,17:48,Monday,18,4,Spring,Classic Burger,Burgers,3,8.99,26.97,Online,Takeaway,13,,No,Rainy,None,4.0,Tomato,0.1472,58.91,30.28,Adequate,0.0665,Completed,Airport,0,32.0,No,3,7,Monday,Saturday
ORD-10143,CUST-1150,2024-04-29,17:48,Monday,18,4,Spring,Classic Burger,Burgers,3,8.99,26.97,Online,Takeaway,14,,No,Rainy,None,4.0,Cheddar Cheese,0.1206,73.94,24.4,Adequate,0.0314,Completed,Airport,0,32.0,No,3,7,Monday,Saturday
ORD-10143,CUST-1150,2024-04-29,17:48,Monday,18,4,Spring,Classic Burger,Burgers,3,8.99,26.97,Digital Wallet,Takeaway,12,,No,Rainy,None,4.0,Ketchup,0.0573,46.34,26.82,Adequate,0.086,Completed,Airport,0,32.0,No,3,7,Monday,Saturday
ORD-10735,CUST-1129,2024-04-30,15:10,Tuesday,18,4,Spring,Classic Burger,Burgers,2,8.99,17.98,Debit Card,Dine-In,13,16,No,Rainy,None,3.0,Beef Patty,0.3565,105.45,26.78,Adequate,0.0358,Completed,Mall Branch,0,,Yes,3,7,Monday,Sunday
ORD-10735,CUST-1129,2024-04-30,15:10,Tuesday,18,4,Spring,Classic Burger,Burgers,2,8.99,17.98,Credit Card,Dine-In,9,16,No,Rainy,None,3.0,Burger Bun,0.1592,77.06,18.3,Adequate,0.0505,Completed,Mall Branch,0,,Yes,3,7,Monday,Sunday
ORD-10735,CUST-1129,2024-04-30,15:10,Tuesday,18,4,Spring,Classic Burger,Burgers,2,8.99,17.98,Debit Card,Dine-In,8,16,No,Rainy,None,3.0,Lettuce,0.0575,84.48,25.21,Adequate,0.0655,Completed,Mall Branch,0,,Yes,3,7,Monday,Sunday
ORD-10735,CUST-1129,2024-04-30,15:10,Tuesday,18,4,Spring,Classic Burger,Burgers,2,8.99,17.98,Digital Wallet,Dine-In,10,16,No,Rainy,None,3.0,Tomato,0.1007,47.69,29.42,Adequate,0.0686,Completed,Mall Branch,0,,Yes,3,7,Monday,Sunday
ORD-10735,CUST-1129,2024-04-30,15:10,Tuesday,18,4,Spring,Classic Burger,Burgers,2,8.99,17.98,Digital Wallet,Dine-In,13,16,No,Rainy,None,3.0,Cheddar Cheese,0.0812,25.55,21.51,Adequate,0.0562,Completed,Mall Branch,0,,Yes,3,7,Monday,Sunday
ORD-10735,CUST-1129,2024-04-30,15:10,Tuesday,18,4,Spring,Classic Burger,Burgers,2,8.99,17.98,Digital Wallet,Dine-In,10,16,No,Rainy,None,3.0,Ketchup,0.0409,98.1,26.25,Adequate,0.0243,Completed,Mall Branch,0,,Yes,3,7,Monday,Sunday
ORD-10051,CUST-1245,2024-04-30,19:55,Tuesday,18,4,Spring,French Fries,Sides,2,3.99,7.98,Credit Card,Takeaway,7,,No,Rainy,None,5.0,Potatoes,0.4503,83.29,34.36,Adequate,0.0363,Completed,Airport,1,32.0,No,4,9,Saturday,Saturday
ORD-10051,CUST-1245,2024-04-30,19:55,Tuesday,18,4,Spring,French Fries,Sides,2,3.99,7.98,Online,Takeaway,6,,No,Rainy,None,5.0,Vegetable Oil,0.1032,59.29,17.28,Adequate,0.0515,Completed,Airport,1,32.0,No,4,9,Saturday,Saturday
ORD-10051,CUST-1245,2024-04-30,19:55,Tuesday,18,4,Spring,French Fries,Sides,2,3.99,7.98,Digital Wallet,Takeaway,6,,No,Rainy,None,5.0,Salt,0.01,88.17,26.0,Adequate,0.0407,Completed,Airport,1,32.0,No,4,9,Saturday,Saturday
ORD-10051,CUST-1245,2024-04-30,19:55,Tuesday,18,4,Spring,French Fries,Sides,2,3.99,7.98,Digital Wallet,Takeaway,8,,No,Rainy,None,5.0,Paprika,0.0059,89.28,31.38,Adequate,0.0197,Completed,Airport,1,32.0,No,4,9,Saturday,Saturday
ORD-10657,CUST-1367,2024-05-01,11:36,Wednesday,18,5,Spring,Lamb Biryani,Rice Dishes,4,16.49,65.96,Online,Takeaway,24,,No,Rainy,None,5.0,Basmati Rice,1.1965,88.31,27.18,Adequate,0.0826,Completed,Airport,1,26.0,Yes,4,11,Saturday,Saturday
ORD-10657,CUST-1367,2024-05-01,11:36,Wednesday,18,5,Spring,Lamb Biryani,Rice Dishes,4,16.49,65.96,Digital Wallet,Takeaway,21,,No,Rainy,None,5.0,Lamb Meat,1.1073,49.47,26.68,Adequate,0.0874,Completed,Airport,1,26.0,Yes,4,11,Saturday,Saturday
ORD-10657,CUST-1367,2024-05-01,11:36,Wednesday,18,5,Spring,Lamb Biryani,Rice Dishes,4,16.49,65.96,Credit Card,Takeaway,21,,No,Rainy,None,5.0,Biryani Spices,0.1005,45.21,24.49,Adequate,0.0567,Completed,Airport,1,26.0,Yes,4,11,Saturday,Saturday
ORD-10657,CUST-1367,2024-05-01,11:36,Wednesday,18,5,Spring,Lamb Biryani,Rice Dishes,4,16.49,65.96,Cash,Takeaway,24,,No,Rainy,None,5.0,Onions,0.3065,38.32,21.72,Adequate,0.0682,Completed,Airport,1,26.0,Yes,4,11,Saturday,Saturday
ORD-10657,CUST-1367,2024-05-01,11:36,Wednesday,18,5,Spring,Lamb Biryani,Rice Dishes,4,16.49,65.96,Digital Wallet,Takeaway,26,,No,Rainy,None,5.0,Yogurt,0.2315,103.22,18.62,Adequate,0.1068,Completed,Airport,1,26.0,Yes,4,11,Saturday,Saturday
ORD-10657,CUST-1367,2024-05-01,11:36,Wednesday,18,5,Spring,Lamb Biryani,Rice Dishes,4,16.49,65.96,Online,Takeaway,28,,No,Rainy,None,5.0,Saffron,0.004,84.91,24.1,Adequate,0.0845,Completed,Airport,1,26.0,Yes,4,11,Saturday,Saturday
ORD-10657,CUST-1367,2024-05-01,11:36,Wednesday,18,5,Spring,Lamb Biryani,Rice Dishes,4,16.49,65.96,Debit Card,Takeaway,27,,No,Rainy,None,5.0,Rose Water,0.0399,49.32,21.59,Adequate,0.1262,Completed,Airport,1,26.0,Yes,4,11,Saturday,Saturday
ORD-10120,CUST-1144,2024-05-01,13:31,Wednesday,18,5,Spring,Classic Burger,Burgers,2,8.99,17.98,Cash,Dine-In,10,6,No,Windy,None,,Beef Patty,0.3627,70.79,23.11,Adequate,0.0685,Cancelled,City Center,1,,No,3,7,Monday,Saturday
ORD-10120,CUST-1144,2024-05-01,13:31,Wednesday,18,5,Spring,Classic Burger,Burgers,2,8.99,17.98,Online,Dine-In,11,6,No,Windy,None,,Burger Bun,0.1531,50.21,24.22,Adequate,0.0374,Cancelled,City Center,1,,No,3,7,Monday,Saturday
ORD-10120,CUST-1144,2024-05-01,13:31,Wednesday,18,5,Spring,Classic Burger,Burgers,2,8.99,17.98,Cash,Dine-In,10,6,No,Windy,None,,Lettuce,0.0585,35.9,24.65,Adequate,0.0344,Cancelled,City Center,1,,No,3,7,Monday,Saturday
ORD-10120,CUST-1144,2024-05-01,13:31,Wednesday,18,5,Spring,Classic Burger,Burgers,2,8.99,17.98,Online,Dine-In,14,6,No,Windy,None,,Tomato,0.1019,63.11,34.6,Adequate,0.0475,Cancelled,City Center,1,,No,3,7,Monday,Saturday
ORD-10120,CUST-1144,2024-05-01,13:31,Wednesday,18,5,Spring,Classic Burger,Burgers,2,8.99,17.98,Online,Dine-In,14,6,No,Windy,None,,Cheddar Cheese,0.0816,37.31,28.39,Adequate,0.0617,Cancelled,City Center,1,,No,3,7,Monday,Saturday
ORD-10120,CUST-1144,2024-05-01,13:31,Wednesday,18,5,Spring,Classic Burger,Burgers,2,8.99,17.98,Digital Wallet,Dine-In,9,6,No,Windy,None,,Ketchup,0.0404,66.29,26.1,Adequate,0.0442,Cancelled,City Center,1,,No,3,7,Monday,Saturday
ORD-10116,CUST-1259,2024-05-02,17:00,Thursday,18,5,Spring,French Fries,Sides,2,3.99,7.98,Cash,Dine-In,6,10,No,Sunny,None,3.0,Potatoes,0.433,92.44,27.32,Adequate,0.0236,Completed,Airport,0,,Yes,4,9,Saturday,Saturday
ORD-10116,CUST-1259,2024-05-02,17:00,Thursday,18,5,Spring,French Fries,Sides,2,3.99,7.98,Digital Wallet,Dine-In,5,10,No,Sunny,None,3.0,Vegetable Oil,0.1033,112.23,24.58,Adequate,0.0552,Completed,Airport,0,,Yes,4,9,Saturday,Saturday
ORD-10116,CUST-1259,2024-05-02,17:00,Thursday,18,5,Spring,French Fries,Sides,2,3.99,7.98,Online,Dine-In,7,10,No,Sunny,None,3.0,Salt,0.01,82.72,32.84,Adequate,0.0424,Completed,Airport,0,,Yes,4,9,Saturday,Saturday
ORD-10116,CUST-1259,2024-05-02,17:00,Thursday,18,5,Spring,French Fries,Sides,2,3.99,7.98,Online,Dine-In,7,10,No,Sunny,None,3.0,Paprika,0.0062,112.78,16.12,Adequate,0.0495,Completed,Airport,0,,Yes,4,9,Saturday,Saturday
ORD-10161,CUST-1266,2024-05-02,18:08,Thursday,18,5,Spring,Lamb Biryani,Rice Dishes,2,16.49,32.98,Digital Wallet,Dine-In,28,10,No,Sunny,None,1.0,Basmati Rice,0.6056,44.13,30.48,Adequate,0.0177,Completed,City Center,1,,Yes,4,11,Saturday,Saturday
ORD-10161,CUST-1266,2024-05-02,18:08,Thursday,18,5,Spring,Lamb Biryani,Rice Dishes,2,16.49,32.98,Debit Card,Dine-In,21,10,No,Sunny,None,1.0,Lamb Meat,0.5354,57.3,27.54,Adequate,0.0133,Completed,City Center,1,,Yes,4,11,Saturday,Saturday
ORD-10161,CUST-1266,2024-05-02,18:08,Thursday,18,5,Spring,Lamb Biryani,Rice Dishes,2,16.49,32.98,Cash,Dine-In,27,10,No,Sunny,None,1.0,Biryani Spices,0.0508,32.47,20.96,Adequate,0.0337,Completed,City Center,1,,Yes,4,11,Saturday,Saturday
ORD-10161,CUST-1266,2024-05-02,18:08,Thursday,18,5,Spring,Lamb Biryani,Rice Dishes,2,16.49,32.98,Online,Dine-In,29,10,No,Sunny,None,1.0,Onions,0.1558,94.58,26.63,Adequate,0.0264,Completed,City Center,1,,Yes,4,11,Saturday,Saturday
ORD-10161,CUST-1266,2024-05-02,18:08,Thursday,18,5,Spring,Lamb Biryani,Rice Dishes,2,16.49,32.98,Online,Dine-In,30,10,No,Sunny,None,1.0,Yogurt,0.1176,86.69,31.3,Adequate,0.0198,Completed,City Center,1,,Yes,4,11,Saturday,Saturday
ORD-10161,CUST-1266,2024-05-02,18:08,Thursday,18,5,Spring,Lamb Biryani,Rice Dishes,2,16.49,32.98,Online,Dine-In,29,10,No,Sunny,None,1.0,Saffron,0.002,93.75,17.1,Adequate,0.0235,Completed,City Center,1,,Yes,4,11,Saturday,Saturday
ORD-10161,CUST-1266,2024-05-02,18:08,Thursday,18,5,Spring,Lamb Biryani,Rice Dishes,2,16.49,32.98,Digital Wallet,Dine-In,26,10,No,Sunny,None,1.0,Rose Water,0.0206,65.43,17.93,Adequate,0.0157,Completed,City Center,1,,Yes,4,11,Saturday,Saturday
ORD-10826,CUST-1428,2024-05-02,19:59,Thursday,18,5,Spring,French Fries,Sides,4,3.99,15.96,Digital Wallet,Dine-In,7,1,No,Cloudy,None,5.0,Potatoes,0.879,30.48,27.29,Adequate,0.0605,Completed,Suburbs,1,,No,4,9,Saturday,Sunday
ORD-10826,CUST-1428,2024-05-02,19:59,Thursday,18,5,Spring,French Fries,Sides,4,3.99,15.96,Cash,Dine-In,8,1,No,Cloudy,None,5.0,Vegetable Oil,0.1994,89.09,26.36,Adequate,0.0375,Completed,Suburbs,1,,No,4,9,Saturday,Sunday
ORD-10826,CUST-1428,2024-05-02,19:59,Thursday,18,5,Spring,French Fries,Sides,4,3.99,15.96,Credit Card,Dine-In,7,1,No,Cloudy,None,5.0,Salt,0.0209,105.41,15.2,Adequate,0.0699,Completed,Suburbs,1,,No,4,9,Saturday,Sunday
ORD-10826,CUST-1428,2024-05-02,19:59,Thursday,18,5,Spring,French Fries,Sides,4,3.99,15.96,Online,Dine-In,8,1,No,Cloudy,None,5.0,Paprika,0.012,108.97,28.76,Adequate,0.0661,Completed,Suburbs,1,,No,4,9,Saturday,Sunday
ORD-10421,CUST-1335,2024-05-03,16:41,Friday,18,5,Spring,French Fries,Sides,1,3.99,3.99,Credit Card,Takeaway,5,,No,Cloudy,None,2.0,Potatoes,0.2208,105.1,29.09,Adequate,0.0337,Completed,City Center,0,34.0,Yes,4,9,Saturday,Saturday
ORD-10421,CUST-1335,2024-05-03,16:41,Friday,18,5,Spring,French Fries,Sides,1,3.99,3.99,Credit Card,Takeaway,5,,No,Cloudy,None,2.0,Vegetable Oil,0.0479,105.05,16.89,Adequate,0.018,Completed,City Center,0,34.0,Yes,4,9,Saturday,Saturday
ORD-10421,CUST-1335,2024-05-03,16:41,Friday,18,5,Spring,French Fries,Sides,1,3.99,3.99,Debit Card,Takeaway,6,,No,Cloudy,None,2.0,Salt,0.0049,86.27,32.67,Adequate,0.0354,Completed,City Center,0,34.0,Yes,4,9,Saturday,Saturday
