order_id,customer_id,order_date,order_time,day_of_week,week_number,month,season,dish_name,dish_category,quantity_ordered,price_per_item,total_price,payment_method,dine_in_or_takeaway,preparation_time_minutes,table_number,promotion_applied,weather_condition,special_event_or_holiday,customer_rating,ingredient_name,ingredient_quantity_used_kg,current_stock_available_kg,stock_reorder_level_kg,stock_status,estimated_food_waste_kg,order_status,restaurant_branch,peak_hour_flag,delivery_time_minutes,repeat_customer_flag,orders_this_week,total_qty_this_week,rush_day_for_dish,branch_rush_day,dayofweek,age_group,loyalty_tier,dish_category_enc,day_of_week_enc,season_enc,weather_condition_enc,dine_in_or_takeaway_enc,promotion_applied_enc,restaurant_branch_enc,lag_1week_qty,rolling_7day_avg
ORD-10605,CUST-1487,2024-04-21,18:09,Sunday,16,4,Spring,Lemonade,Beverages,1,2.97,2.97,Online,Dine-In,3,17.0,Yes,Windy,,4.0,Lemons,0.0939,53.89,30.17,Adequate,0.0085,Completed,Downtown,1,,Yes,2,2,Sunday,Saturday,6,35-44,Gold,5,6,1,5,0,1,1,,1.25
ORD-10702,CUST-1320,2024-04-21,17:31,Sunday,16,4,Spring,BBQ Chicken Pizza,Pizza,3,15.99,47.97,Credit Card,Takeaway,17,,No,Cloudy,,4.0,Pizza Dough,0.841,25.37,29.21,Low Stock,0.0535,Completed,Suburbs,0,46.0,Yes,4,9,Monday,Sunday,6,25-34,Bronze,6,6,1,3,1,0,2,2.0,2.2857142857142856
ORD-10302,CUST-1038,2024-04-21,17:10,Sunday,16,4,Spring,Double Cheeseburger,Burgers,1,11.49,11.49,Credit Card,Takeaway,10,,No,Rainy,,4.0,Beef Patty,0.3743,50.21,20.25,Adequate,0.0372,Completed,Downtown,0,43.0,No,1,1,Sunday,Saturday,6,45-54,Bronze,3,6,1,2,1,0,1,4.0,1.5714285714285714
ORD-10163,CUST-1246,2024-04-21,11:47,Sunday,16,4,Spring,Chicken Biryani,Rice Dishes,1,13.99,13.99,Credit Card,Takeaway,26,,No,Cloudy,,5.0,Basmati Rice,0.2993,92.0,27.11,Adequate,0.0273,Completed,Suburbs,1,46.0,Yes,1,1,Friday,Sunday,6,55+,Bronze,8,6,1,3,1,0,2,1.0,1.8571428571428572
ORD-10052,CUST-1273,2024-04-21,11:27,Sunday,16,4,Spring,Caesar Salad,Salads,1,8.99,8.99,Online,Dine-In,5,13.0,No,Cloudy,,5.0,Romaine Lettuce,0.2384,116.84,29.03,Adequate,0.0088,Completed,City Center,1,,No,1,1,Tuesday,Saturday,6,25-34,Platinum,7,6,1,3,0,0,4,,2.0
ORD-10432,CUST-1188,2024-04-21,13:45,Sunday,16,4,Spring,Hot Coffee,Beverages,1,2.97,2.97,Online,Dine-In,2,16.0,Yes,Sunny,,2.0,Coffee Beans,0.0181,83.67,22.27,Adequate,0.014,Completed,Downtown,1,,Yes,3,4,Saturday,Saturday,6,35-44,Silver,5,6,1,4,0,1,1,2.0,1.1428571428571428
ORD-10991,CUST-1428,2024-04-22,15:39,Monday,17,4,Spring,Chocolate Lava Cake,Desserts,3,6.99,20.97,Online,Dine-In,11,6.0,No,Cloudy,,4.0,Chocolate,0.2046,109.79,16.09,Adequate,0.05,Completed,Suburbs,0,,Yes,1,3,Friday,Sunday,0,25-34,Bronze,2,0,1,3,0,0,2,2.0,1.4285714285714286
ORD-10454,CUST-1404,2024-04-22,15:47,Monday,17,4,Spring,Onion Rings,Sides,2,4.49,8.98,Cash,Dine-In,8,11.0,No,Rainy,,4.0,Onions,0.3479,45.68,30.71,Adequate,0.0562,Completed,Airport,0,,No,1,2,Sunday,Saturday,0,35-44,Bronze,9,0,1,2,0,0,3,2.0,2.142857142857143
ORD-10094,CUST-1358,2024-04-22,18:47,Monday,17,4,Spring,Veggie Burger,Burgers,4,8.07,32.28,Cash,Dine-In,9,26.0,Yes,Rainy,,4.0,Veggie Patty,0.7005,81.4,28.69,Adequate,0.0745,Pending,Airport,1,,No,1,4,Saturday,Saturday,0,35-44,Bronze,3,0,1,2,0,1,3,2.0,2.857142857142857
ORD-10099,CUST-1266,2024-04-26,12:41,Friday,17,4,Spring,Spaghetti Carbonara,Pasta,4,13.49,53.96,Cash,Takeaway,13,,No,Cloudy,,3.0,Spaghetti,0.693,43.46,20.03,Adequate,0.0434,Pending,Downtown,1,57.0,No,1,4,Friday,Saturday,4,45-54,Platinum,0,4,1,3,1,0,1,4.0,2.0
ORD-10027,CUST-1236,2024-04-26,16:40,Friday,17,4,Spring,Pepperoni Pizza,Pizza,1,12.32,12.32,Online,Dine-In,23,10.0,Yes,Rainy,,5.0,Pizza Dough,0.2841,117.74,16.81,Adequate,0.0185,Completed,Downtown,0,,No,1,1,Sunday,Saturday,4,35-44,Gold,6,4,1,2,0,1,1,4.0,1.8571428571428572
ORD-10656,CUST-1265,2024-04-26,18:06,Friday,17,4,Spring,Double Cheeseburger,Burgers,1,11.49,11.49,Online,Dine-In,14,23.0,No,Windy,,2.0,Beef Patty,0.351,87.74,32.94,Adequate,0.0284,Completed,City Center,1,,Yes,2,2,Sunday,Saturday,4,18-24,Bronze,3,4,1,5,0,0,4,2.0,1.4285714285714286
ORD-10768,CUST-1225,2024-04-26,19:36,Friday,17,4,Spring,Double Cheeseburger,Burgers,1,11.49,11.49,Digital Wallet,Takeaway,15,,No,Rainy,,5.0,Beef Patty,0.3691,59.95,22.45,Adequate,0.0202,Completed,Suburbs,1,43.0,Yes,2,2,Sunday,Sunday,4,55+,Platinum,3,4,1,2,1,0,2,1.0,1.4285714285714286
ORD-10111,CUST-1450,2024-04-26,20:07,Friday,17,4,Spring,Margherita Pizza,Pizza,3,11.04,33.12,Cash,Dine-In,19,11.0,Yes,Sunny,,4.0,Pizza Dough,0.8108,38.79,17.63,Adequate,0.0786,Pending,Airport,1,,No,2,5,Saturday,Saturday,4,18-24,Gold,6,4,1,4,0,1,3,5.0,1.5714285714285714
ORD-10150,CUST-1212,2024-04-27,18:16,Saturday,17,4,Spring,Margherita Pizza,Pizza,2,12.99,25.98,Online,Dine-In,18,3.0,No,Rainy,,4.0,Pizza Dough,0.5446,114.81,33.46,Adequate,0.0735,Completed,City Center,1,,No,2,5,Saturday,Saturday,5,25-34,Silver,6,5,1,2,0,0,4,1.0,1.7142857142857142
ORD-10066,CUST-1485,2024-04-27,13:37,Saturday,17,4,Spring,Classic Burger,Burgers,3,8.99,26.97,Cash,Dine-In,9,19.0,No,Sunny,,5.0,Beef Patty,0.5423,37.56,15.76,Adequate,0.0782,Completed,Suburbs,1,,No,1,3,Monday,Sunday,5,45-54,Bronze,3,5,1,4,0,0,2,3.0,1.7142857142857142
ORD-10822,CUST-1077,2024-04-27,18:34,Saturday,17,4,Spring,Falafel Wrap,Wraps,2,8.49,16.98,Cash,Takeaway,7,,No,Cloudy,,2.0,Chickpeas,0.2837,71.15,25.54,Adequate,0.0368,Completed,Downtown,1,44.0,No,1,2,Monday,Saturday,5,35-44,Gold,4,5,1,3,1,0,1,3.0,2.0
ORD-10264,CUST-1334,2024-04-28,14:10,Sunday,17,4,Spring,Iced Coffee,Beverages,2,3.82,7.64,Debit Card,Takeaway,3,,Yes,Cloudy,,5.0,Coffee Beans,0.0376,67.2,32.12,Adequate,0.0201,Completed,Mall Branch,1,50.0,No,1,2,Sunday,Sunday,6,18-24,Bronze,5,6,1,3,1,1,0,,1.8
ORD-10301,CUST-1104,2024-04-29,10:18,Monday,18,4,Spring,Chicken Biryani,Rice Dishes,2,13.99,27.98,Online,Takeaway,22,,No,Cloudy,,,Basmati Rice,0.6146,107.42,19.0,Adequate,0.0683,Completed,Downtown,0,45.0,Yes,1,2,Friday,Saturday,0,25-34,Platinum,8,0,1,3,1,0,1,2.0,1.8571428571428572
ORD-10904,CUST-1498,2024-04-29,12:18,Monday,18,4,Spring,Double Cheeseburger,Burgers,1,11.49,11.49,Debit Card,Takeaway,16,,No,Cloudy,,5.0,Beef Patty,0.3705,21.88,25.78,Low Stock,0.0065,Pending,Suburbs,1,59.0,Yes,2,2,Sunday,Sunday,0,55+,Gold,3,0,1,3,1,0,2,3.0,1.1428571428571428
ORD-10235,CUST-1082,2024-04-29,13:26,Monday,18,4,Spring,Lemonade,Beverages,1,3.49,3.49,Online,Dine-In,3,1.0,No,Sunny,,3.0,Lemons,0.0857,80.9,31.16,Adequate,0.0379,Completed,City Center,1,,Yes,1,1,Sunday,Saturday,0,25-34,Bronze,5,0,1,4,0,0,4,,1.2
ORD-10143,CUST-1150,2024-04-29,17:48,Monday,18,4,Spring,Classic Burger,Burgers,3,8.99,26.97,Cash,Takeaway,11,,No,Rainy,,4.0,Beef Patty,0.5567,74.05,15.35,Adequate,0.1074,Completed,Airport,0,32.0,No,3,7,Monday,Saturday,0,55+,Platinum,3,0,1,2,1,0,3,2.0,1.8571428571428572
ORD-10735,CUST-1129,2024-04-30,15:10,Tuesday,18,4,Spring,Classic Burger,Burgers,2,8.99,17.98,Debit Card,Dine-In,13,16.0,No,Rainy,,3.0,Beef Patty,0.3565,105.45,26.78,Adequate,0.0358,Completed,Mall Branch,0,,Yes,3,7,Monday,Sunday,1,55+,Silver,3,1,1,2,0,0,0,1.0,2.0
ORD-10051,CUST-1245,2024-04-30,19:55,Tuesday,18,4,Spring,French Fries,Sides,2,3.99,7.98,Credit Card,Takeaway,7,,No,Rainy,,5.0,Potatoes,0.4503,83.29,34.36,Adequate,0.0363,Completed,Airport,1,32.0,No,4,9,Saturday,Saturday,1,55+,Platinum,9,1,1,2,1,0,3,2.0,1.7142857142857142
ORD-10657,CUST-1367,2024-05-01,11:36,Wednesday,18,5,Spring,Lamb Biryani,Rice Dishes,4,16.49,65.96,Online,Takeaway,24,,No,Rainy,,5.0,Basmati Rice,1.1965,88.31,27.18,Adequate,0.0826,Completed,Airport,1,26.0,Yes,4,11,Saturday,Saturday,2,18-24,Gold,8,2,1,2,1,0,3,3.0,2.2857142857142856
ORD-10120,CUST-1144,2024-05-01,13:31,Wednesday,18,5,Spring,Classic Burger,Burgers,2,8.99,17.98,Cash,Dine-In,10,6.0,No,Windy,,,Beef Patty,0.3627,70.79,23.11,Adequate,0.0685,Cancelled,City Center,1,,No,3,7,Monday,Saturday,2,35-44,Silver,3,2,1,5,0,0,4,2.0,2.0
ORD-10116,CUST-1259,2024-05-02,17:00,Thursday,18,5,Spring,French Fries,Sides,2,3.99,7.98,Cash,Dine-In,6,10.0,No,Sunny,,3.0,Potatoes,0.433,92.44,27.32,Adequate,0.0236,Completed,Airport,0,,Yes,4,9,Saturday,Saturday,3,45-54,Silver,9,3,1,4,0,0,3,1.0,1.8571428571428572
ORD-10161,CUST-1266,2024-05-02,18:08,Thursday,18,5,Spring,Lamb Biryani,Rice Dishes,2,16.49,32.98,Digital Wallet,Dine-In,28,10.0,No,Sunny,,1.0,Basmati Rice,0.6056,44.13,30.48,Adequate,0.0177,Completed,City Center,1,,Yes,4,11,Saturday,Saturday,3,45-54,Platinum,8,3,1,4,0,0,4,2.0,2.2857142857142856
ORD-10826,CUST-1428,2024-05-02,19:59,Thursday,18,5,Spring,French Fries,Sides,4,3.99,15.96,Digital Wallet,Dine-In,7,1.0,No,Cloudy,,5.0,Potatoes,0.879,30.48,27.29,Adequate,0.0605,Completed,Suburbs,1,,No,4,9,Saturday,Sunday,3,25-34,Bronze,9,3,1,3,0,0,2,1.0,2.2857142857142856
ORD-10421,CUST-1335,2024-05-03,16:41,Friday,18,5,Spring,French Fries,Sides,1,3.99,3.99,Credit Card,Takeaway,5,,No,Cloudy,,2.0,Potatoes,0.2208,105.1,29.09,Adequate,0.0337,Completed,City Center,0,34.0,Yes,4,9,Saturday,Saturday,4,35-44,Gold,9,4,1,3,1,0,4,1.0,2.2857142857142856
ORD-10780,CUST-1435,2024-05-03,18:27,Friday,18,5,Spring,Veggie Burger,Burgers,2,9.49,18.98,Debit Card,Dine-In,13,25.0,No,Cloudy,,5.0,Veggie Patty,0.3382,101.46,24.76,Adequate,0.068,Completed,Airport,1,,Yes,2,3,Saturday,Saturday,4,18-24,Gold,3,4,1,3,0,0,3,4.0,2.5714285714285716
ORD-10414,CUST-1111,2024-05-04,16:00,Saturday,18,5,Spring,Shawarma Wrap,Wraps,2,9.99,19.98,Credit Card,Takeaway,7,,No,Sunny,,4.0,Chicken Breast,0.3876,89.58,22.93,Adequate,0.0151,Pending,Airport,0,59.0,Yes,1,2,Sunday,Saturday,5,18-24,Silver,4,5,1,4,1,0,3,3.0,1.7142857142857142
ORD-10004,CUST-1472,2024-05-04,12:12,Saturday,18,5,Spring,Lamb Biryani,Rice Dishes,1,16.49,16.49,Cash,Dine-In,23,28.0,No,Windy,,5.0,Basmati Rice,0.2865,119.93,31.72,Adequate,0.0108,Completed,Downtown,1,,No,4,11,Saturday,Saturday,5,25-34,Silver,8,5,1,5,0,0,1,5.0,1.7142857142857142
ORD-10457,CUST-1381,2024-05-04,10:30,Saturday,18,5,Spring,Mango Smoothie,Beverages,2,5.49,10.98,Cash,Takeaway,4,,No,Cloudy,,4.0,Mango,0.4086,66.79,33.91,Adequate,0.0119,Completed,Downtown,0,53.0,Yes,1,2,Saturday,Saturday,5,55+,Silver,5,5,1,3,1,0,1,,2.0
ORD-10140,CUST-1064,2024-05-05,09:52,Sunday,18,5,Spring,Double Cheeseburger,Burgers,1,11.49,11.49,Cash,Takeaway,11,,No,Sunny,,4.0,Beef Patty,0.3448,97.47,30.15,Adequate,0.0088,Completed,Downtown,0,39.0,No,2,2,Sunday,Saturday,6,25-34,Bronze,3,6,1,4,1,0,1,2.0,1.0
ORD-10607,CUST-1418,2024-05-05,13:18,Sunday,18,5,Spring,Veggie Burger,Burgers,1,9.49,9.49,Online,Takeaway,11,,No,Cloudy,,5.0,Veggie Patty,0.1756,30.52,16.02,Adequate,0.0187,Completed,Suburbs,1,43.0,Yes,2,3,Saturday,Sunday,6,25-34,Gold,3,6,1,3,1,0,2,4.0,2.142857142857143
ORD-10006,CUST-1424,2024-05-05,19:32,Sunday,18,5,Spring,Lamb Biryani,Rice Dishes,4,16.49,65.96,Online,Dine-In,26,14.0,No,Sunny,,,Basmati Rice,1.2165,46.2,29.82,Adequate,0.0985,Completed,Mall Branch,1,,No,4,11,Saturday,Sunday,6,35-44,Gold,8,6,1,4,0,0,0,2.0,2.0
ORD-10806,CUST-1311,2024-05-07,17:22,Tuesday,19,5,Spring,Chicken Biryani,Rice Dishes,1,13.99,13.99,Credit Card,Dine-In,20,25.0,No,Rainy,,1.0,Basmati Rice,0.3114,103.81,29.2,Adequate,0.0214,Completed,Airport,0,,Yes,2,2,Friday,Saturday,1,25-34,Gold,8,1,1,2,0,0,3,3.0,1.5714285714285714
ORD-10068,CUST-1409,2024-05-08,19:50,Wednesday,19,5,Spring,Hot Coffee,Beverages,2,3.49,6.98,Cash,Dine-In,4,3.0,No,Rainy,,4.0,Coffee Beans,0.0345,37.01,22.51,Adequate,0.0759,Pending,Downtown,1,,No,1,2,Saturday,Saturday,2,35-44,Bronze,5,2,1,2,0,0,1,1.0,1.2857142857142858
ORD-10686,CUST-1309,2024-05-09,12:43,Thursday,19,5,Spring,Chicken Biryani,Rice Dishes,1,13.99,13.99,Debit Card,Dine-In,24,20.0,No,Sunny,,4.0,Basmati Rice,0.291,76.29,21.41,Adequate,0.0177,Completed,Downtown,1,,Yes,2,2,Friday,Saturday,3,25-34,Silver,8,3,1,4,0,0,1,2.0,1.4285714285714286
ORD-10484,CUST-1101,2024-05-09,15:31,Thursday,19,5,Spring,Pepperoni Pizza,Pizza,1,14.49,14.49,Online,Dine-In,21,5.0,No,Sunny,,2.0,Pizza Dough,0.2886,80.43,27.5,Adequate,0.0149,Pending,Suburbs,0,,No,3,5,Sunday,Sunday,3,18-24,Gold,6,3,1,4,0,0,2,2.0,1.7142857142857142
ORD-10789,CUST-1257,2024-05-09,18:34,Thursday,19,5,Spring,Pepperoni Pizza,Pizza,2,14.49,28.98,Debit Card,Dine-In,22,23.0,No,Sunny,,5.0,Pizza Dough,0.566,114.96,19.3,Adequate,0.0724,Completed,City Center,1,,Yes,3,5,Sunday,Saturday,3,45-54,Bronze,6,3,1,4,0,0,4,1.0,1.8571428571428572
ORD-10636,CUST-1211,2024-05-11,11:45,Saturday,19,5,Spring,French Fries,Sides,5,3.99,19.95,Cash,Dine-In,5,4.0,No,Cloudy,,4.0,Potatoes,1.0688,39.03,25.17,Adequate,0.0557,Completed,Downtown,1,,Yes,1,5,Saturday,Saturday,5,35-44,Bronze,9,5,1,3,0,0,1,1.0,2.857142857142857
ORD-10619,CUST-1142,2024-05-11,19:25,Saturday,19,5,Spring,Penne Arrabbiata,Pasta,1,11.99,11.99,Cash,Takeaway,17,,No,Windy,,,Penne Pasta,0.1732,61.05,31.91,Adequate,0.0284,Completed,Suburbs,1,28.0,Yes,1,1,Saturday,Sunday,5,35-44,Platinum,0,5,1,5,1,0,2,2.0,1.7142857142857142
ORD-10696,CUST-1273,2024-05-11,22:28,Saturday,19,5,Spring,Lemonade,Beverages,1,3.49,3.49,Cash,Takeaway,3,,No,Windy,,4.0,Lemons,0.0934,100.64,18.91,Adequate,0.0378,Completed,Downtown,0,60.0,Yes,1,1,Sunday,Saturday,5,25-34,Platinum,5,5,1,5,1,0,1,,1.1666666666666667
ORD-10050,CUST-1285,2024-05-12,20:28,Sunday,19,5,Spring,BBQ Chicken Pizza,Pizza,1,13.59,13.59,Digital Wallet,Dine-In,16,15.0,Yes,Cloudy,Mother's Day,1.0,Pizza Dough,0.2815,79.69,30.69,Adequate,0.0152,Completed,Airport,1,,No,1,1,Monday,Saturday,6,25-34,Gold,6,6,1,3,0,1,3,2.0,2.142857142857143
ORD-10507,CUST-1107,2024-05-12,18:48,Sunday,19,5,Spring,Pepperoni Pizza,Pizza,2,14.49,28.98,Cash,Dine-In,20,17.0,No,Rainy,Mother's Day,3.0,Pizza Dough,0.5535,38.18,26.81,Adequate,0.0165,Completed,Downtown,1,,Yes,3,5,Sunday,Saturday,6,45-54,Silver,6,6,1,2,0,0,1,3.0,1.7142857142857142
ORD-10500,CUST-1147,2024-05-12,18:21,Sunday,19,5,Spring,Shawarma Wrap,Wraps,1,9.99,9.99,Cash,Dine-In,12,21.0,No,Cloudy,Mother's Day,4.0,Chicken Breast,0.2046,33.23,24.92,Adequate,0.0277,Completed,Airport,1,,No,2,3,Sunday,Saturday,6,18-24,Bronze,4,6,1,3,0,0,3,1.0,1.7142857142857142
ORD-10905,CUST-1349,2024-05-12,17:14,Sunday,19,5,Spring,Shawarma Wrap,Wraps,2,9.99,19.98,Cash,Dine-In,7,4.0,No,Rainy,Mother's Day,5.0,Chicken Breast,0.3929,22.93,24.89,Low Stock,0.0581,Completed,Downtown,0,,Yes,2,3,Sunday,Saturday,6,55+,Bronze,4,6,1,2,0,0,1,1.0,1.8571428571428572
ORD-10145,CUST-1024,2024-05-12,16:54,Sunday,19,5,Spring,Ice Cream Sundae,Desserts,1,5.49,5.49,Cash,Dine-In,5,9.0,No,Rainy,Mother's Day,5.0,Ice Cream,0.1844,29.2,31.88,Low Stock,0.0168,Completed,City Center,0,,No,1,1,Wednesday,Saturday,6,55+,Gold,2,6,1,2,0,0,4,,1.8571428571428572
ORD-10262,CUST-1446,2024-05-12,17:21,Sunday,19,5,Spring,Lamb Biryani,Rice Dishes,1,16.49,16.49,Credit Card,Takeaway,23,,No,Cloudy,Mother's Day,4.0,Basmati Rice,0.2924,45.61,29.79,Adequate,0.0291,Completed,City Center,0,54.0,Yes,1,1,Saturday,Saturday,6,35-44,Gold,8,6,1,3,1,0,4,1.0,2.0
ORD-10709,CUST-1203,2024-05-13,11:41,Monday,20,5,Spring,Classic Burger,Burgers,3,8.99,26.97,Debit Card,Takeaway,10,,No,Rainy,,4.0,Beef Patty,0.5604,43.7,31.09,Adequate,0.0732,Completed,Airport,1,59.0,No,1,3,Monday,Saturday,0,35-44,Platinum,3,0,1,2,1,0,3,1.0,2.2857142857142856
ORD-10028,CUST-1168,2024-05-13,13:49,Monday,20,5,Spring,BBQ Chicken Pizza,Pizza,2,15.99,31.98,Credit Card,Takeaway,21,,No,Windy,,4.0,Pizza Dough,0.5809,53.34,26.65,Adequate,0.0317,Completed,City Center,1,24.0,No,1,2,Monday,Saturday,0,18-24,Gold,6,0,1,5,1,0,4,2.0,2.142857142857143
ORD-10617,CUST-1009,2024-05-13,20:14,Monday,20,5,Spring,Falafel Wrap,Wraps,1,8.49,8.49,Credit Card,Dine-In,11,19.0,No,Windy,,5.0,Chickpeas,0.1451,99.12,28.78,Adequate,0.0214,Completed,City Center,1,,No,1,1,Monday,Saturday,0,45-54,Platinum,4,0,1,5,0,0,4,1.0,2.0
ORD-10765,CUST-1337,2024-05-13,22:04,Monday,20,5,Spring,Veggie Burger,Burgers,1,8.07,8.07,Debit Card,Takeaway,11,,Yes,Windy,,5.0,Veggie Patty,0.1677,34.19,21.1,Adequate,0.0183,Completed,Downtown,0,49.0,Yes,2,6,Saturday,Saturday,0,25-34,Silver,3,0,1,5,1,1,1,1.0,2.142857142857143
ORD-10513,CUST-1377,2024-05-14,12:10,Tuesday,20,5,Spring,Cheesecake,Desserts,1,5.09,5.09,Cash,Dine-In,4,28.0,Yes,Sunny,,4.0,Cream Cheese,0.1205,78.31,30.94,Adequate,0.0369,Completed,Airport,1,,Yes,2,2,Saturday,Saturday,1,45-54,Bronze,2,1,1,4,0,1,3,,1.8571428571428572
ORD-10868,CUST-1224,2024-05-14,16:03,Tuesday,20,5,Spring,Lamb Biryani,Rice Dishes,1,16.49,16.49,Online,Takeaway,23,,No,Windy,,4.0,Basmati Rice,0.2942,89.23,18.69,Adequate,0.0221,Completed,Mall Branch,0,20.0,No,2,2,Saturday,Sunday,1,25-34,Bronze,8,1,1,5,1,0,0,1.0,2.0
ORD-10249,CUST-1075,2024-05-14,17:26,Tuesday,20,5,Spring,Mushroom Soup,Soups,2,5.94,11.88,Online,Takeaway,11,,Yes,Cloudy,,,Mushrooms,0.5804,24.45,27.17,Low Stock,0.031,Cancelled,Downtown,0,52.0,Yes,2,3,Sunday,Saturday,1,45-54,Gold,1,1,1,3,1,1,1,1.0,2.0
ORD-10142,CUST-1202,2024-05-14,17:43,Tuesday,20,5,Spring,Double Cheeseburger,Burgers,2,11.49,22.98,Online,Dine-In,16,5.0,No,Cloudy,,3.0,Beef Patty,0.6887,117.52,21.77,Adequate,0.0793,Completed,Mall Branch,0,,No,2,5,Sunday,Sunday,1,35-44,Silver,3,1,1,3,0,0,0,1.0,1.1428571428571428
ORD-10024,CUST-1444,2024-05-16,10:35,Thursday,20,5,Spring,Shawarma Wrap,Wraps,2,9.99,19.98,Digital Wallet,Takeaway,8,,No,Cloudy,,4.0,Chicken Breast,0.3941,77.79,19.25,Adequate,0.0693,Pending,Airport,0,47.0,No,2,5,Sunday,Saturday,3,18-24,Bronze,4,3,1,3,1,0,3,1.0,2.0
ORD-10770,CUST-1479,2024-05-16,13:36,Thursday,20,5,Spring,Penne Arrabbiata,Pasta,1,11.99,11.99,Online,Dine-In,13,15.0,No,Sunny,,5.0,Penne Pasta,0.1767,113.75,34.15,Adequate,0.0278,Completed,Mall Branch,1,,Yes,1,1,Saturday,Sunday,3,45-54,Gold,0,3,1,4,0,0,0,1.0,1.7142857142857142
ORD-10962,CUST-1443,2024-05-17,18:05,Friday,20,5,Spring,Lamb Biryani,Rice Dishes,1,16.49,16.49,Credit Card,Takeaway,24,,No,Sunny,,4.0,Basmati Rice,0.2929,98.53,22.69,Adequate,0.0321,Completed,Airport,1,44.0,Yes,2,2,Saturday,Saturday,4,45-54,Platinum,8,4,1,4,1,0,3,1.0,2.0
ORD-10832,CUST-1141,2024-05-17,17:38,Friday,20,5,Spring,Chicken Biryani,Rice Dishes,1,13.99,13.99,Credit Card,Takeaway,28,,No,Sunny,,4.0,Basmati Rice,0.3101,90.22,33.8,Adequate,0.022,Completed,Suburbs,0,40.0,Yes,1,1,Friday,Sunday,4,55+,Bronze,8,4,1,4,1,0,2,1.0,1.4285714285714286
ORD-10692,CUST-1295,2024-05-17,13:36,Friday,20,5,Spring,Double Cheeseburger,Burgers,3,11.49,34.47,Debit Card,Dine-In,14,30.0,No,Windy,,4.0,Beef Patty,1.0343,20.78,15.23,Adequate,0.1145,Completed,Suburbs,1,,Yes,2,5,Sunday,Sunday,4,55+,Silver,3,4,1,5,0,0,2,1.0,1.4285714285714286
ORD-10601,CUST-1049,2024-05-18,11:23,Saturday,20,5,Spring,French Fries,Sides,1,3.99,3.99,Cash,Dine-In,6,17.0,No,Rainy,,,Potatoes,0.2236,96.45,28.93,Adequate,0.0257,Cancelled,City Center,1,,Yes,4,6,Saturday,Saturday,5,55+,Bronze,9,5,1,2,0,0,4,5.0,2.2857142857142856
ORD-10947,CUST-1464,2024-05-18,12:50,Saturday,20,5,Spring,Veggie Burger,Burgers,5,9.49,47.45,Debit Card,Dine-In,8,22.0,No,Cloudy,,4.0,Veggie Patty,0.813,49.66,26.61,Adequate,0.1925,Completed,Mall Branch,1,,Yes,2,6,Saturday,Sunday,5,55+,Silver,3,5,1,3,0,0,0,2.0,2.5714285714285716
ORD-10961,CUST-1201,2024-05-18,16:00,Saturday,20,5,Spring,French Fries,Sides,2,3.99,7.98,Debit Card,Takeaway,5,,No,Sunny,,5.0,Potatoes,0.4272,91.71,30.26,Adequate,0.0136,Completed,Suburbs,0,41.0,Yes,4,6,Saturday,Sunday,5,18-24,Silver,9,5,1,4,1,0,2,1.0,2.4285714285714284
ORD-10485,CUST-1126,2024-05-18,20:38,Saturday,20,5,Spring,French Fries,Sides,1,3.99,3.99,Online,Takeaway,6,,No,Windy,,5.0,Potatoes,0.2212,66.4,24.91,Adequate,0.018,Completed,Suburbs,1,55.0,Yes,4,6,Saturday,Sunday,5,18-24,Bronze,9,5,1,5,1,0,2,2.0,2.2857142857142856
ORD-10337,CUST-1358,2024-05-18,20:55,Saturday,20,5,Spring,Shawarma Wrap,Wraps,3,8.49,25.47,Credit Card,Dine-In,7,24.0,Yes,Rainy,,4.0,Chicken Breast,0.6246,78.07,29.75,Adequate,0.0694,Completed,Suburbs,1,,Yes,2,5,Sunday,Sunday,5,35-44,Bronze,4,5,1,2,0,1,2,2.0,2.142857142857143
ORD-10415,CUST-1146,2024-05-19,10:56,Sunday,20,5,Spring,Mushroom Soup,Soups,1,6.99,6.99,Online,Dine-In,10,29.0,No,Sunny,,5.0,Mushrooms,0.2912,51.85,18.1,Adequate,0.0382,Completed,Airport,0,,No,2,3,Sunday,Saturday,6,18-24,Silver,1,6,1,4,0,0,3,1.0,2.0
ORD-10151,CUST-1405,2024-05-19,11:13,Sunday,20,5,Spring,Cheesecake,Desserts,1,5.99,5.99,Digital Wallet,Dine-In,3,14.0,No,Rainy,,4.0,Cream Cheese,0.1194,44.83,26.66,Adequate,0.0054,Completed,City Center,1,,Yes,2,2,Saturday,Saturday,6,45-54,Silver,2,6,1,2,0,0,4,1.0,1.8571428571428572
ORD-10370,CUST-1089,2024-05-19,11:18,Sunday,20,5,Spring,Chocolate Lava Cake,Desserts,2,6.99,13.98,Online,Dine-In,14,27.0,No,Cloudy,,,Chocolate,0.1356,93.7,34.34,Adequate,0.0423,Cancelled,Suburbs,1,,Yes,1,2,Friday,Sunday,6,45-54,Gold,2,6,1,3,0,0,2,1.0,1.5714285714285714
ORD-10348,CUST-1344,2024-05-19,14:04,Sunday,20,5,Spring,Mango Smoothie,Beverages,1,5.49,5.49,Debit Card,Takeaway,3,,No,Rainy,,,Mango,0.2053,100.72,21.27,Adequate,0.0193,Cancelled,Mall Branch,1,26.0,Yes,1,1,Saturday,Sunday,6,55+,Silver,5,6,1,2,1,0,0,,1.6666666666666667
